date,sequence,code,side,jq_quantity,local_quantity,quantity_diff,jq_price,local_price,price_diff,jq_gross_amount,local_gross_amount,gross_amount_diff,jq_commission,local_commission,commission_diff,jq_tax,local_tax,tax_diff,match_status,diff_reason,evidence_level
2025-09-23,0,300594.XSHE,sell,100.0,100.0,0.0,17.87,17.87,0.0,-1787.0,1787.0,-3574.0,6.79,5.0,1.79,0,0,0,exact_match,none,A
2025-09-23,0,300736.XSHE,sell,1500.0,1500.0,0.0,13.84,13.84,0.0,-20760.0,20760.0,-41520.0,25.76,5.0,20.76,0,0,0,exact_match,none,A
2025-09-23,0,600455.XSHG,buy,1000.0,1000.0,0.0,26.34,26.34,0.0,26340.0,26340.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-23,0,600847.XSHG,sell,2400.0,2400.0,0.0,11.03,11.03,0.0,-26472.0,26472.0,-52944.0,31.47,5.0,26.47,0,0,0,exact_match,none,A
2025-09-26,0,002193.XSHE,sell,500.0,500.0,0.0,5.75,5.75,0.0,-2875.0,2875.0,-5750.0,7.88,5.0,2.88,0,0,0,exact_match,none,A
2025-09-26,0,002719.XSHE,sell,100.0,100.0,0.0,8.87,8.87,0.0,-887.0,886.9999999999999,-1774.0,5.89,5.0,0.8899999999999997,0,0,0,exact_match,none,A
2025-09-26,0,300163.XSHE,buy,1300.0,1300.0,0.0,3.32,3.32,0.0,4316.0,4316.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-26,0,300405.XSHE,buy,100.0,200.0,-100.0,6.07,6.07,0.0,607.0,1214.0,-607.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-09-26,0,603729.XSHG,sell,100.0,100.0,0.0,16.9,16.9,0.0,-1690.0,1689.9999999999998,-3380.0,6.69,5.0,1.6900000000000004,0,0,0,exact_match,none,A
2025-10-09,0,002193.XSHE,buy,1800.0,1800.0,0.0,5.86,5.86,0.0,10548.0,10548.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-09,0,300163.XSHE,buy,200.0,0,200.0,3.61,0,3.61,722.0,0,722.0,5.0,0,5.0,0,0,0,missing_in_local,cascade_after_first_divergence,B
2025-10-09,0,300736.XSHE,sell,1300.0,1300.0,0.0,13.39,13.39,0.0,-17407.0,17407.0,-34814.0,22.41,5.0,17.41,0,0,0,exact_match,none,A
2025-10-09,0,300929.XSHE,buy,600.0,600.0,0.0,10.93,10.93,0.0,6558.0,6558.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-10,0,300948.XSHE,sell,8900.0,8900.0,0.0,22.74,22.74,0.0,-202386.0,202386.0,-404772.0,222.62,20.24,202.38,0,0,0,exact_match,none,A
2025-10-14,0,002193.XSHE,buy,800.0,800.0,0.0,5.8,5.8,0.0,4640.0,4640.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-14,0,002719.XSHE,buy,600.0,600.0,0.0,9.58,9.58,0.0,5748.0,5748.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-14,0,300163.XSHE,buy,1500.0,1700.0,-200.0,3.6,3.6,0.0,5400.0,6120.0,-720.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-14,0,300385.XSHE,buy,5400.0,5400.0,0.0,5.29,5.29,0.0,28566.0,28566.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-14,0,300405.XSHE,buy,4100.0,4100.0,0.0,6.64,6.64,0.0,27224.0,27224.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-14,0,300594.XSHE,buy,900.0,900.0,0.0,17.89,17.89,0.0,16101.0,16101.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-14,0,300929.XSHE,buy,100.0,100.0,0.0,11.18,11.18,0.0,1118.0,1118.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-14,0,300948.XSHE,sell,1000.0,1000.0,0.0,18.51,18.51,0.0,-18510.0,18510.0,-37020.0,23.51,5.0,18.51,0,0,0,exact_match,none,A
2025-10-14,0,301098.XSHE,buy,1100.0,1100.0,0.0,9.07,9.07,0.0,9977.0,9977.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-14,0,600455.XSHG,buy,3600.0,3600.0,0.0,25.83,25.83,0.0,92988.0,92988.0,0.0,9.3,9.3,0.0,0,0,0,exact_match,none,A
2025-10-14,0,600768.XSHG,buy,600.0,600.0,0.0,12.76,12.76,0.0,7656.0,7656.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-14,0,603729.XSHG,buy,1000.0,1000.0,0.0,16.83,16.83,0.0,16830.0,16830.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-17,0,002193.XSHE,buy,2300.0,2300.0,0.0,5.19,5.19,0.0,11937.0,11937.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-17,0,002719.XSHE,sell,400.0,400.0,0.0,9.7,9.7,0.0,-3880.0,3879.9999999999995,-7760.0,8.88,5.0,3.880000000000001,0,0,0,exact_match,none,A
2025-10-17,0,300163.XSHE,buy,100.0,100.0,0.0,3.51,3.51,0.0,351.0,351.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-17,0,300405.XSHE,buy,200.0,200.0,0.0,6.15,6.15,0.0,1230.0,1230.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-17,0,300736.XSHE,buy,300.0,300.0,0.0,13.02,13.02,0.0,3906.0,3906.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-17,1,300736.XSHE,buy,1900.0,1900.0,0.0,13.02,13.02,0.0,24738.0,24738.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-17,0,300948.XSHE,sell,1600.0,1600.0,0.0,19.99,19.99,0.0,-31984.0,31983.999999999996,-63968.0,36.98,5.0,31.979999999999997,0,0,0,exact_match,none,A
2025-10-17,0,301098.XSHE,sell,100.0,100.0,0.0,9.0,9.0,0.0,-900.0,900.0,-1800.0,5.9,5.0,0.9000000000000004,0,0,0,exact_match,none,A
2025-10-17,0,600455.XSHG,sell,100.0,100.0,0.0,25.99,25.99,0.0,-2599.0,2599.0,-5198.0,7.6,5.0,2.5999999999999996,0,0,0,exact_match,none,A
2025-10-22,0,002193.XSHE,sell,800.0,800.0,0.0,5.59,5.59,0.0,-4472.0,4472.0,-8944.0,9.47,5.0,4.470000000000001,0,0,0,exact_match,none,A
2025-10-22,0,002719.XSHE,sell,100.0,100.0,0.0,10.13,10.13,0.0,-1013.0,1013.0000000000001,-2026.0,6.01,5.0,1.0099999999999998,0,0,0,exact_match,none,A
2025-10-22,0,300405.XSHE,sell,4500.0,4500.0,0.0,6.39,6.39,0.0,-28755.0,28755.0,-57510.0,33.75,5.0,28.75,0,0,0,exact_match,none,A
2025-10-22,0,300736.XSHE,buy,100.0,2500.0,-2400.0,12.99,12.99,0.0,1299.0,32475.0,-31176.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-22,1,300736.XSHE,buy,2400.0,0,2400.0,12.99,0,12.99,31176.0,0,31176.0,5.0,0,5.0,0,0,0,missing_in_local,cascade_after_first_divergence,B
2025-10-22,0,600768.XSHG,buy,100.0,100.0,0.0,12.86,12.86,0.0,1286.0,1286.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-27,0,002193.XSHE,buy,400.0,400.0,0.0,5.6,5.6,0.0,2240.0,2240.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-27,0,002719.XSHE,buy,100.0,200.0,-100.0,9.91,9.91,0.0,991.0,1982.0,-991.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-27,1,002719.XSHE,buy,100.0,100.0,0.0,9.91,9.91,0.0,991.0,991.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-27,0,300163.XSHE,sell,400.0,400.0,0.0,3.78,3.78,0.0,-1512.0,1512.0,-3024.0,6.51,5.0,1.5099999999999998,0,0,0,exact_match,none,A
2025-10-27,0,300736.XSHE,sell,300.0,300.0,0.0,13.92,13.92,0.0,-4176.0,4176.0,-8352.0,9.18,5.0,4.18,0,0,0,exact_match,none,A
2025-10-27,0,300929.XSHE,buy,300.0,200.0,100.0,11.36,11.36,0.0,3408.0,2272.0,1136.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-27,0,301098.XSHE,buy,100.0,100.0,0.0,9.47,9.47,0.0,947.0,947.0000000000001,-1.1368683772161603e-13,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-27,0,600768.XSHG,sell,100.0,100.0,0.0,13.32,13.32,0.0,-1332.0,1332.0,-2664.0,6.33,5.0,1.33,0,0,0,exact_match,none,A
2025-10-29,0,300163.XSHE,sell,7700.0,7700.0,0.0,4.71,4.7,0.009999999999999787,-36267.0,36190.0,-72457.0,41.27,5.0,36.27,0,0,0,exact_match,none,A
2025-10-30,0,002193.XSHE,buy,800.0,800.0,0.0,5.5,5.5,0.0,4400.0,4400.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-30,0,002719.XSHE,buy,1500.0,1400.0,100.0,9.3,9.3,0.0,13950.0,13020.000000000002,929.9999999999982,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-30,0,300163.XSHE,sell,5900.0,5900.0,0.0,4.68,4.68,0.0,-27612.0,27612.0,-55224.0,32.61,5.0,27.61,0,0,0,exact_match,none,A
2025-10-30,0,300385.XSHE,buy,100.0,100.0,0.0,5.4,5.4,0.0,540.0,540.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-30,0,300405.XSHE,buy,4700.0,4700.0,0.0,6.38,6.38,0.0,29986.0,29986.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-30,0,300594.XSHE,buy,200.0,100.0,100.0,18.36,18.36,0.0,3672.0,1836.0,1836.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-30,0,300736.XSHE,sell,200.0,200.0,0.0,14.35,14.35,0.0,-2870.0,2870.0,-5740.0,7.87,5.0,2.87,0,0,0,exact_match,none,A
2025-10-30,0,300929.XSHE,buy,300.0,400.0,-100.0,11.17,11.17,0.0,3351.0,4468.0,-1117.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-30,0,301098.XSHE,buy,200.0,200.0,0.0,9.46,9.46,0.0,1892.0,1892.0000000000002,-2.2737367544323206e-13,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-30,0,600768.XSHG,buy,100.0,100.0,0.0,13.21,13.21,0.0,1321.0,1321.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-10-30,0,603729.XSHG,buy,300.0,300.0,0.0,17.04,17.04,0.0,5112.0,5112.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-04,0,002193.XSHE,sell,600.0,600.0,0.0,5.75,5.75,0.0,-3450.0,3450.0,-6900.0,8.45,5.0,3.4499999999999993,0,0,0,exact_match,none,A
2025-11-04,0,002719.XSHE,buy,200.0,200.0,0.0,9.38,9.38,0.0,1876.0,1876.0000000000002,-2.2737367544323206e-13,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-04,0,002883.XSHE,buy,2600.0,2600.0,0.0,11.74,11.74,0.0,30524.0,30524.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-04,0,300163.XSHE,sell,6700.0,6700.0,0.0,4.82,4.82,0.0,-32294.0,32294.000000000004,-64588.0,37.29,5.0,32.29,0,0,0,exact_match,none,A
2025-11-04,0,300385.XSHE,sell,200.0,200.0,0.0,5.79,5.79,0.0,-1158.0,1158.0,-2316.0,6.16,5.0,1.1600000000000001,0,0,0,exact_match,none,A
2025-11-04,0,300594.XSHE,sell,100.0,0,100.0,19.02,0,19.02,-1902.0,0,-1902.0,6.9,0,6.9,0,0,0,missing_in_local,cascade_after_first_divergence,B
2025-11-04,0,300736.XSHE,buy,100.0,200.0,-100.0,13.82,13.82,0.0,1382.0,2764.0,-1382.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-04,1,300736.XSHE,buy,300.0,200.0,100.0,13.82,13.82,0.0,4146.0,2764.0,1382.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-04,0,300929.XSHE,buy,100.0,0,100.0,11.35,0,11.35,1135.0,0,1135.0,5.0,0,5.0,0,0,0,missing_in_local,cascade_after_first_divergence,B
2025-11-04,0,301098.XSHE,buy,300.0,300.0,0.0,9.42,9.42,0.0,2826.0,2826.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-04,0,603729.XSHG,sell,100.0,100.0,0.0,17.69,17.69,0.0,-1769.0,1769.0000000000002,-3538.0,6.77,5.0,1.7699999999999996,0,0,0,exact_match,none,A
2025-11-07,0,002193.XSHE,sell,200.0,200.0,0.0,5.93,5.93,0.0,-1186.0,1186.0,-2372.0,6.19,5.0,1.1900000000000004,0,0,0,exact_match,none,A
2025-11-07,0,002883.XSHE,buy,2700.0,2700.0,0.0,11.82,11.82,0.0,31914.0,31914.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-07,0,300163.XSHE,sell,6600.0,6700.0,-100.0,5.06,5.06,0.0,-33396.0,33902.0,-67298.0,38.4,5.0,33.4,0,0,0,exact_match,none,A
2025-11-07,0,300385.XSHE,buy,100.0,100.0,0.0,5.79,5.79,0.0,579.0,579.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-07,0,300405.XSHE,buy,4800.0,4800.0,0.0,6.58,6.58,0.0,31584.0,31584.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-07,0,300594.XSHE,buy,200.0,200.0,0.0,18.8,18.8,0.0,3760.0,3760.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-07,0,300736.XSHE,sell,2700.0,2700.0,0.0,15.5,15.5,0.0,-41850.0,41850.0,-83700.0,46.85,5.0,41.85,0,0,0,exact_match,none,A
2025-11-07,0,300929.XSHE,sell,200.0,100.0,100.0,11.85,11.85,0.0,-2370.0,1185.0,-3555.0,7.37,5.0,2.37,0,0,0,exact_match,none,A
2025-11-07,0,301098.XSHE,buy,400.0,400.0,0.0,9.41,9.41,0.0,3764.0,3764.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-07,0,600455.XSHG,buy,100.0,100.0,0.0,28.21,28.21,0.0,2821.0,2821.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-07,0,600768.XSHG,buy,100.0,100.0,0.0,13.75,13.75,0.0,1375.0,1375.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-12,0,002193.XSHE,sell,300.0,300.0,0.0,6.15,6.15,0.0,-1845.0,1845.0,-3690.0,6.84,5.0,1.8399999999999999,0,0,0,exact_match,none,A
2025-11-12,0,002719.XSHE,sell,400.0,400.0,0.0,10.13,10.13,0.0,-4052.0,4052.0000000000005,-8104.0,9.05,5.0,4.050000000000001,0,0,0,exact_match,none,A
2025-11-12,0,002883.XSHE,buy,2700.0,2700.0,0.0,12.02,12.02,0.0,32454.0,32454.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-12,0,300163.XSHE,sell,5800.0,5700.0,100.0,4.82,4.82,0.0,-27956.0,27474.0,-55430.0,32.96,5.0,27.96,0,0,0,exact_match,none,A
2025-11-12,0,300385.XSHE,sell,400.0,400.0,0.0,6.46,6.46,0.0,-2584.0,2584.0,-5168.0,7.58,5.0,2.58,0,0,0,exact_match,none,A
2025-11-12,0,300405.XSHE,sell,300.0,300.0,0.0,7.01,7.01,0.0,-2103.0,2103.0,-4206.0,7.1,5.0,2.0999999999999996,0,0,0,exact_match,none,A
2025-11-12,0,300417.XSHE,buy,2200.0,2200.0,0.0,14.08,14.08,0.0,30976.0,30976.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-12,0,300594.XSHE,buy,100.0,100.0,0.0,18.95,18.95,0.0,1895.0,1895.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-12,0,300736.XSHE,sell,2300.0,2300.0,0.0,17.32,17.32,0.0,-39836.0,39836.0,-79672.0,44.84,5.0,39.84,0,0,0,exact_match,none,A
2025-11-12,0,301098.XSHE,buy,200.0,100.0,100.0,9.58,9.58,0.0,1916.0,958.0,958.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-12,0,600455.XSHG,buy,100.0,100.0,0.0,28.3,28.3,0.0,2830.0,2830.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-12,0,600768.XSHG,buy,400.0,400.0,0.0,13.62,13.62,0.0,5448.0,5448.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-12,0,603729.XSHG,buy,100.0,100.0,0.0,18.19,18.19,0.0,1819.0,1819.0000000000002,-2.2737367544323206e-13,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-17,0,002193.XSHE,sell,400.0,400.0,0.0,6.44,6.44,0.0,-2576.0,2576.0,-5152.0,7.58,5.0,2.58,0,0,0,exact_match,none,A
2025-11-17,0,002883.XSHE,buy,2800.0,2800.0,0.0,12.21,12.21,0.0,34188.0,34188.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-17,0,300163.XSHE,sell,6700.0,6700.0,0.0,4.99,4.99,0.0,-33433.0,33433.0,-66866.0,38.43,5.0,33.43,0,0,0,exact_match,none,A
2025-11-17,0,300385.XSHE,buy,100.0,100.0,0.0,6.38,6.38,0.0,638.0,638.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-17,0,300405.XSHE,sell,100.0,200.0,-100.0,7.37,7.37,0.0,-737.0,1474.0,-2211.0,5.74,5.0,0.7400000000000002,0,0,0,exact_match,none,A
2025-11-17,0,300417.XSHE,buy,2300.0,2300.0,0.0,14.54,14.54,0.0,33442.0,33442.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-17,0,300736.XSHE,sell,2000.0,2000.0,0.0,19.0,19.0,0.0,-38000.0,38000.0,-76000.0,43.0,5.0,38.0,0,0,0,exact_match,none,A
2025-11-17,0,301098.XSHE,buy,100.0,100.0,0.0,9.81,9.81,0.0,981.0,981.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-17,0,600455.XSHG,buy,100.0,100.0,0.0,28.87,28.87,0.0,2887.0,2887.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-17,0,603729.XSHG,buy,100.0,100.0,0.0,18.44,18.44,0.0,1844.0,1844.0000000000002,-2.2737367544323206e-13,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-20,0,002193.XSHE,buy,200.0,200.0,0.0,6.13,6.13,0.0,1226.0,1226.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-20,0,002719.XSHE,buy,200.0,300.0,-100.0,9.73,9.73,0.0,1946.0,2919.0,-973.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-20,1,002719.XSHE,buy,300.0,100.0,200.0,9.73,9.73,0.0,2919.0,973.0,1946.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-20,0,002883.XSHE,buy,2500.0,2500.0,0.0,11.96,11.96,0.0,29900.0,29900.000000000004,-3.637978807091713e-12,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-20,0,300385.XSHE,sell,5100.0,5100.0,0.0,6.84,6.84,0.0,-34884.0,34884.0,-69768.0,39.88,5.0,34.88,0,0,0,exact_match,none,A
2025-11-20,0,300405.XSHE,sell,4800.0,4700.0,100.0,7.59,7.59,0.0,-36432.0,35673.0,-72105.0,41.43,5.0,36.43,0,0,0,exact_match,none,A
2025-11-20,0,300417.XSHE,buy,2600.0,2600.0,0.0,13.48,13.48,0.0,35048.0,35048.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-20,0,300594.XSHE,buy,200.0,200.0,0.0,18.55,18.55,0.0,3710.0,3710.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-20,0,300736.XSHE,sell,100.0,100.0,0.0,19.6,19.6,0.0,-1960.0,1960.0000000000002,-3920.0,6.96,5.0,1.96,0,0,0,exact_match,none,A
2025-11-20,0,600768.XSHG,buy,300.0,300.0,0.0,13.17,13.17,0.0,3951.0,3951.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-25,0,002719.XSHE,buy,500.0,600.0,-100.0,9.09,9.09,0.0,4545.0,5454.0,-909.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-25,0,002883.XSHE,sell,2600.0,2600.0,0.0,11.54,11.54,0.0,-30004.0,30003.999999999996,-60008.0,35.0,5.0,30.0,0,0,0,exact_match,none,A
2025-11-25,0,300405.XSHE,buy,200.0,200.0,0.0,6.82,6.82,0.0,1364.0,1364.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-25,0,300417.XSHE,buy,2200.0,2200.0,0.0,13.18,13.18,0.0,28996.0,28996.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-25,0,300594.XSHE,sell,200.0,200.0,0.0,18.4,18.4,0.0,-3680.0,3679.9999999999995,-7360.0,8.68,5.0,3.6799999999999997,0,0,0,exact_match,none,A
2025-11-25,0,300736.XSHE,sell,1700.0,1700.0,0.0,19.2,19.2,0.0,-32640.0,32640.0,-65280.0,37.64,5.0,32.64,0,0,0,exact_match,none,A
2025-11-25,0,300854.XSHE,buy,1600.0,1600.0,0.0,17.49,17.49,0.0,27984.0,27983.999999999996,3.637978807091713e-12,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-25,0,300929.XSHE,buy,100.0,100.0,0.0,11.43,11.43,0.0,1143.0,1143.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-25,0,301098.XSHE,buy,200.0,300.0,-100.0,8.99,8.99,0.0,1798.0,2697.0,-899.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-25,0,600455.XSHG,buy,100.0,100.0,0.0,26.35,26.35,0.0,2635.0,2635.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-25,0,603729.XSHG,sell,200.0,200.0,0.0,17.84,17.84,0.0,-3568.0,3568.0,-7136.0,8.57,5.0,3.5700000000000003,0,0,0,exact_match,none,A
2025-11-28,0,002193.XSHE,sell,600.0,600.0,0.0,6.13,6.13,0.0,-3678.0,3678.0,-7356.0,8.68,5.0,3.6799999999999997,0,0,0,exact_match,none,A
2025-11-28,0,002719.XSHE,sell,400.0,400.0,0.0,9.45,9.45,0.0,-3780.0,3779.9999999999995,-7560.0,8.78,5.0,3.7799999999999994,0,0,0,exact_match,none,A
2025-11-28,0,002883.XSHE,sell,2700.0,2700.0,0.0,11.68,11.68,0.0,-31536.0,31536.0,-63072.0,36.54,5.0,31.54,0,0,0,exact_match,none,A
2025-11-28,0,300405.XSHE,sell,4500.0,4500.0,0.0,7.26,7.26,0.0,-32670.0,32670.0,-65340.0,37.67,5.0,32.67,0,0,0,exact_match,none,A
2025-11-28,0,300417.XSHE,buy,2500.0,2500.0,0.0,13.13,13.13,0.0,32825.0,32825.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-28,0,300594.XSHE,buy,200.0,200.0,0.0,18.06,18.06,0.0,3612.0,3611.9999999999995,4.547473508864641e-13,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-28,0,300854.XSHE,buy,1900.0,1900.0,0.0,17.5,17.5,0.0,33250.0,33250.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-28,0,300929.XSHE,buy,100.0,200.0,-100.0,11.36,11.36,0.0,1136.0,2272.0,-1136.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-11-28,1,300929.XSHE,buy,100.0,0,100.0,11.36,0,11.36,1136.0,0,1136.0,5.0,0,5.0,0,0,0,missing_in_local,cascade_after_first_divergence,B
2025-11-28,0,600768.XSHG,sell,100.0,100.0,0.0,13.01,13.01,0.0,-1301.0,1301.0,-2602.0,6.3,5.0,1.2999999999999998,0,0,0,exact_match,none,A
2025-11-28,0,603729.XSHG,buy,100.0,100.0,0.0,17.55,17.55,0.0,1755.0,1755.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-03,0,002193.XSHE,buy,100.0,500.0,-400.0,6.13,6.13,0.0,613.0,3065.0,-2452.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-03,1,002193.XSHE,buy,400.0,0,400.0,6.13,0,6.13,2452.0,0,2452.0,5.0,0,5.0,0,0,0,missing_in_local,cascade_after_first_divergence,B
2025-12-03,0,002883.XSHE,buy,100.0,100.0,0.0,11.77,11.77,0.0,1177.0,1177.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-03,0,300417.XSHE,sell,2600.0,2600.0,0.0,13.92,13.92,0.0,-36192.0,36192.0,-72384.0,41.19,5.0,36.19,0,0,0,exact_match,none,A
2025-12-03,0,300594.XSHE,buy,100.0,100.0,0.0,18.19,18.19,0.0,1819.0,1819.0000000000002,-2.2737367544323206e-13,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-03,0,300854.XSHE,buy,1900.0,1900.0,0.0,17.5,17.5,0.0,33250.0,33250.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-03,0,301098.XSHE,sell,300.0,300.0,0.0,9.5,9.5,0.0,-2850.0,2850.0,-5700.0,7.85,5.0,2.8499999999999996,0,0,0,exact_match,none,A
2025-12-03,0,600768.XSHG,sell,400.0,400.0,0.0,13.78,13.78,0.0,-5512.0,5512.0,-11024.0,10.51,5.0,5.51,0,0,0,exact_match,none,A
2025-12-03,0,603729.XSHG,buy,300.0,200.0,100.0,17.48,17.48,0.0,5244.0,3496.0,1748.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-08,0,300417.XSHE,sell,2500.0,2500.0,0.0,14.14,14.14,0.0,-35350.0,35350.0,-70700.0,40.35,5.0,35.35,0,0,0,exact_match,none,A
2025-12-08,0,300594.XSHE,buy,100.0,100.0,0.0,17.64,17.64,0.0,1764.0,1764.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-08,0,300854.XSHE,buy,1700.0,1700.0,0.0,17.49,17.49,0.0,29733.0,29732.999999999996,3.637978807091713e-12,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-08,0,300929.XSHE,buy,200.0,100.0,100.0,11.34,11.34,0.0,2268.0,1134.0,1134.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-08,0,301098.XSHE,sell,100.0,100.0,0.0,9.38,9.38,0.0,-938.0,938.0000000000001,-1876.0,5.94,5.0,0.9400000000000004,0,0,0,exact_match,none,A
2025-12-08,0,600768.XSHG,sell,100.0,100.0,0.0,13.68,13.68,0.0,-1368.0,1368.0,-2736.0,6.37,5.0,1.37,0,0,0,exact_match,none,A
2025-12-08,0,603729.XSHG,buy,100.0,100.0,0.0,17.0,17.0,0.0,1700.0,1700.0,0.0,5.0,5.0,0.0,0,0,0,exact_match,none,A
2025-12-08,1,603729.XSHG,buy,0,100.0,-100.0,0,17.0,-17.0,0,1700.0,-1700.0,0,5.0,-5.0,0,0,0,missing_in_jq,cascade_after_first_divergence,B
