date,code,side,jq_quantity,local_quantity,quantity_diff,jq_price,local_price,price_diff,jq_gross_amount,local_gross_amount,gross_amount_diff,jq_commission,local_commission,jq_tax,local_tax,match_status,diff_reason
2020-08-25,600365.XSHG,buy,900,900,0,3.71,3.71,0.0,3339.0,3339.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-08-26,000502.XSHE,buy,100,100,0,7.36,7.36,0.0,736.0,736.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-08-26,000929.XSHE,sell,100,100,0,7.61,7.61,0.0,761.0,761.0,0.0,5.76,5.0,0,0.76,exact_match,unknown
2020-08-26,002209.XSHE,buy,300,300,0,7.23,7.23,0.0,2169.0,2169.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-08-26,002633.XSHE,sell,200,200,0,9.33,9.33,0.0,1866.0,1866.0,0.0,6.87,5.0,0,1.87,exact_match,unknown
2020-08-26,300029.XSHE,sell,200,200,0,6.44,6.44,0.0,1288.0,1288.0,0.0,6.29,5.0,0,1.29,exact_match,unknown
2020-08-26,300535.XSHE,sell,100,0,-100,13.67,,,1367.0,0.0,-1367.0,6.37,0.0,0,0.0,missing_in_local,unknown
2020-08-26,300665.XSHE,sell,100,200,100,11.69,11.69,0.0,1169.0,2338.0,1169.0,6.17,5.0,0,2.34,quantity_diff,unknown
2020-08-26,300736.XSHE,sell,300,400,100,10.86,10.86,0.0,3258.0,4344.0,1086.0,8.26,5.0,0,4.34,quantity_diff,unknown
2020-08-26,600520.XSHG,buy,400,500,100,9.23,9.23,0.0,3692.0,4615.0,923.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-08-26,600768.XSHG,buy,300,300,0,10.57,10.57,0.0,3171.0,3171.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-08-31,000929.XSHE,sell,300,300,0,7.82,7.82,0.0,2346.0,2346.0,0.0,7.35,5.0,0,2.35,exact_match,unknown
2020-08-31,002209.XSHE,buy,800,800,0,7.07,7.07,0.0,5656.0,5656.0,0.0,10.0,5.0,0,0.0,exact_match,unknown
2020-08-31,002633.XSHE,sell,200,200,0,9.53,9.53,0.0,1906.0,1905.9999999999998,-2.2737367544323206e-13,6.91,5.0,0,1.91,exact_match,unknown
2020-08-31,300029.XSHE,sell,500,600,100,6.66,6.66,0.0,3330.0,3996.0,666.0,8.33,5.0,0,4.0,quantity_diff,unknown
2020-08-31,300478.XSHE,sell,100,100,0,12.1,12.1,0.0,1210.0,1210.0,0.0,6.21,5.0,0,1.21,exact_match,unknown
2020-08-31,300535.XSHE,sell,200,300,100,14.07,14.07,0.0,2814.0,4221.0,1407.0,7.81,5.0,0,4.22,quantity_diff,unknown
2020-08-31,300665.XSHE,sell,200,200,0,11.99,11.99,0.0,2398.0,2398.0,0.0,7.4,5.0,0,2.4,exact_match,unknown
2020-08-31,300736.XSHE,sell,100,0,-100,10.99,,,1099.0,0.0,-1099.0,6.1,0.0,0,0.0,missing_in_local,unknown
2020-08-31,600520.XSHG,buy,4000,4100,100,9.24,9.24,0.0,36960.0,37884.0,924.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-08-31,600561.XSHG,sell,5100,5100,0,5.39,5.39,0.0,27489.0,27489.0,0.0,32.49,5.0,0,27.49,exact_match,unknown
2020-09-02,000502.XSHE,sell,1500,1500,0,8.45,8.45,0.0,12675.0,12674.999999999998,-1.8189894035458565e-12,17.67,5.0,0,12.67,exact_match,unknown
2020-09-03,000502.XSHE,sell,3300,3300,0,8.4,8.4,0.0,27720.0,27720.0,0.0,32.72,5.0,0,27.72,exact_match,unknown
2020-09-03,000929.XSHE,buy,400,300,-100,7.91,7.91,0.0,3164.0,2373.0,-791.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-09-03,002209.XSHE,buy,7600,7600,0,7.26,7.26,0.0,55176.0,55176.0,0.0,10.0,10.0,0,0.0,exact_match,unknown
2020-09-03,300029.XSHE,sell,600,500,-100,7.09,7.09,0.0,4254.0,3545.0,-709.0,9.25,5.0,0,3.54,quantity_diff,unknown
2020-09-03,300478.XSHE,sell,2300,2300,0,12.74,12.74,0.0,29302.0,29302.0,0.0,34.3,5.0,0,29.3,exact_match,unknown
2020-09-03,300535.XSHE,sell,300,200,-100,14.95,14.95,0.0,4485.0,2990.0,-1495.0,9.48,5.0,0,2.99,quantity_diff,unknown
2020-09-03,300736.XSHE,sell,300,300,0,11.7,11.7,0.0,3510.0,3510.0,0.0,8.51,5.0,0,3.51,exact_match,unknown
2020-09-03,600365.XSHG,sell,18700,18700,0,2.72,2.72,0.0,50864.0,50864.00000000001,7.275957614183426e-12,55.95,5.09,0,50.86,exact_match,unknown
2020-09-03,600520.XSHG,buy,4800,4600,-200,9.25,9.25,0.0,44400.0,42550.0,-1850.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-09-03,600561.XSHG,buy,5000,5100,100,5.3,5.3,0.0,26500.0,27030.0,530.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-09-03,600768.XSHG,buy,300,300,0,10.82,10.82,0.0,3246.0,3246.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-08,000502.XSHE,buy,2200,2200,0,7.33,7.33,0.0,16126.0,16126.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-08,000929.XSHE,sell,800,700,-100,8.48,8.48,0.0,6784.0,5936.0,-848.0,11.78,5.0,0,5.94,quantity_diff,unknown
2020-09-08,002209.XSHE,buy,300,200,-100,7.32,7.32,0.0,2196.0,1464.0,-732.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-09-08,002633.XSHE,buy,600,600,0,9.69,9.69,0.0,5814.0,5814.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-08,300029.XSHE,sell,5500,5500,0,8.0,8.0,0.0,44000.0,44000.0,0.0,49.0,5.0,0,44.0,exact_match,unknown
2020-09-08,300478.XSHE,sell,100,100,0,13.46,13.46,0.0,1346.0,1346.0,0.0,6.35,5.0,0,1.35,exact_match,unknown
2020-09-08,300535.XSHE,sell,1900,1900,0,15.39,15.39,0.0,29241.0,29241.0,0.0,34.24,5.0,0,29.24,exact_match,unknown
2020-09-08,300736.XSHE,sell,3100,3100,0,12.8,12.8,0.0,39680.0,39680.0,0.0,44.68,5.0,0,39.68,exact_match,unknown
2020-09-08,600365.XSHG,sell,10600,10600,0,2.81,2.81,0.0,29786.0,29786.0,0.0,34.79,5.0,0,29.79,exact_match,unknown
2020-09-08,600506.XSHG,buy,2800,2800,0,10.29,10.29,0.0,28812.0,28811.999999999996,-3.637978807091713e-12,5.0,5.0,0,0.0,exact_match,unknown
2020-09-08,600520.XSHG,buy,3300,3200,-100,9.37,9.37,0.0,30921.0,29983.999999999996,-937.0000000000036,5.0,5.0,0,0.0,quantity_diff,unknown
2020-09-08,600561.XSHG,buy,6000,5900,-100,5.32,5.32,0.0,31920.0,31388.0,-532.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-09-08,600768.XSHG,buy,400,400,0,10.71,10.71,0.0,4284.0,4284.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-08,600778.XSHG,buy,300,600,300,5.06,5.06,0.0,1518.0,3035.9999999999995,1517.9999999999995,5.0,5.0,0,0.0,quantity_diff,unknown
2020-09-08,603269.XSHG,buy,2100,2100,0,13.8,13.8,0.0,28980.0,28980.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-09,300736.XSHE,sell,1300,1300,0,15.58,15.55,-0.02999999999999936,20254.0,20215.0,-39.0,25.25,5.0,0,20.21,price_diff,unknown
2020-09-10,300478.XSHE,sell,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,missing_in_local,unknown
2020-09-11,000502.XSHE,sell,300,300,0,6.94,6.94,0.0,2082.0,2082.0,0.0,7.08,5.0,0,2.08,exact_match,unknown
2020-09-11,000929.XSHE,sell,5200,5200,0,9.0,9.0,0.0,46800.0,46800.0,0.0,51.8,5.0,0,46.8,exact_match,unknown
2020-09-11,002209.XSHE,sell,300,300,0,6.9,6.9,0.0,2070.0,2070.0,0.0,7.07,5.0,0,2.07,exact_match,unknown
2020-09-11,300029.XSHE,buy,4000,4000,0,5.01,5.01,0.0,20040.0,20040.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-11,300478.XSHE,sell,2200,2200,0,11.8,11.8,0.0,25960.0,25960.0,0.0,30.96,5.0,0,25.96,exact_match,unknown
2020-09-11,300535.XSHE,sell,2000,2000,0,14.33,14.33,0.0,28660.0,28660.0,0.0,33.66,5.0,0,28.66,exact_match,unknown
2020-09-11,300736.XSHE,buy,2400,2300,-100,10.5,10.5,0.0,25200.0,24150.0,-1050.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-09-11,600506.XSHG,sell,100,100,0,10.35,10.35,0.0,1035.0,1035.0,0.0,6.04,5.0,0,1.03,exact_match,unknown
2020-09-11,600520.XSHG,buy,3400,3500,100,8.5,8.5,0.0,28900.0,29750.0,850.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-09-11,600561.XSHG,buy,4800,4800,0,5.11,5.11,0.0,24528.0,24528.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-11,600768.XSHG,sell,300,300,0,10.18,10.18,0.0,3054.0,3054.0,0.0,8.05,5.0,0,3.05,exact_match,unknown
2020-09-11,600778.XSHG,buy,1000,1000,0,5.11,5.11,0.0,5110.0,5110.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-11,603269.XSHG,buy,2000,2000,0,13.03,13.03,0.0,26060.0,26060.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-15,300665.XSHE,sell,7400,7300,-100,13.65,13.63,-0.019999999999999574,101010.0,99499.0,-1511.0,111.11,9.95,0,99.5,price_and_quantity_diff,unknown
2020-09-16,000502.XSHE,buy,100,100,0,7.32,7.32,0.0,732.0,732.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-16,000702.XSHE,buy,4900,4900,0,5.76,5.76,0.0,28224.0,28224.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-16,000929.XSHE,sell,2500,2500,0,9.0,9.0,0.0,22500.0,22500.0,0.0,27.5,5.0,0,22.5,exact_match,unknown
2020-09-16,002209.XSHE,buy,400,500,100,7.15,7.15,0.0,2860.0,3575.0,715.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-09-16,002633.XSHE,buy,200,200,0,9.39,9.39,0.0,1878.0,1878.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-16,300029.XSHE,sell,3300,3300,0,5.61,5.61,0.0,18513.0,18513.0,0.0,23.51,5.0,0,18.51,exact_match,unknown
2020-09-16,300535.XSHE,sell,2100,2100,0,16.25,16.25,0.0,34125.0,34125.0,0.0,39.12,5.0,0,34.12,exact_match,unknown
2020-09-16,300665.XSHE,sell,2000,2000,0,13.6,13.6,0.0,27200.0,27200.0,0.0,32.2,5.0,0,27.2,exact_match,unknown
2020-09-16,300736.XSHE,sell,500,400,-100,11.82,11.82,0.0,5910.0,4728.0,-1182.0,10.91,5.0,0,4.73,quantity_diff,unknown
2020-09-16,600099.XSHG,buy,4100,4100,0,6.98,6.98,0.0,28618.0,28618.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-16,600520.XSHG,buy,200,200,0,8.92,8.92,0.0,1784.0,1784.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-16,600561.XSHG,buy,6500,6500,0,5.15,5.15,0.0,33475.0,33475.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-16,600768.XSHG,buy,300,300,0,10.56,10.56,0.0,3168.0,3168.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-16,600778.XSHG,buy,10000,9700,-300,5.06,5.06,0.0,50600.0,49081.99999999999,-1518.0000000000073,5.06,5.0,0,0.0,quantity_diff,unknown
2020-09-16,603029.XSHG,buy,1700,1600,-100,16.9,16.9,0.0,28730.0,27039.999999999996,-1690.0000000000036,5.0,5.0,0,0.0,quantity_diff,unknown
2020-09-16,603286.XSHG,buy,1600,1600,0,17.78,17.78,0.0,28448.0,28448.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-21,000502.XSHE,buy,400,400,0,7.14,7.14,0.0,2856.0,2856.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-21,000702.XSHE,buy,5000,5000,0,5.77,5.77,0.0,28850.0,28849.999999999996,-3.637978807091713e-12,5.0,5.0,0,0.0,exact_match,unknown
2020-09-21,000929.XSHE,sell,3200,3200,0,9.04,9.04,0.0,28928.0,28927.999999999996,-3.637978807091713e-12,33.93,5.0,0,28.93,exact_match,unknown
2020-09-21,002209.XSHE,sell,100,100,0,7.21,7.21,0.0,721.0,721.0,0.0,5.72,5.0,0,0.72,exact_match,unknown
2020-09-21,300029.XSHE,sell,3900,4000,100,5.05,5.05,0.0,19695.0,20200.0,505.0,24.7,5.0,0,20.2,quantity_diff,unknown
2020-09-21,300535.XSHE,sell,1700,1700,0,15.93,15.93,0.0,27081.0,27081.0,0.0,32.08,5.0,0,27.08,exact_match,unknown
2020-09-21,300665.XSHE,sell,2200,2200,0,12.78,12.78,0.0,28116.0,28116.0,0.0,33.12,5.0,0,28.12,exact_match,unknown
2020-09-21,300736.XSHE,sell,100,100,0,11.9,11.9,0.0,1190.0,1190.0,0.0,6.19,5.0,0,1.19,exact_match,unknown
2020-09-21,600520.XSHG,sell,100,100,0,9.0,9.0,0.0,900.0,900.0,0.0,5.9,5.0,0,0.9,exact_match,unknown
2020-09-21,600561.XSHG,buy,4900,4900,0,5.28,5.28,0.0,25872.0,25872.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-21,600768.XSHG,sell,100,100,0,10.67,10.67,0.0,1067.0,1067.0,0.0,6.07,5.0,0,1.07,exact_match,unknown
2020-09-21,600778.XSHG,sell,1100,1100,0,5.66,5.66,0.0,6226.0,6226.0,0.0,11.23,5.0,0,6.23,exact_match,unknown
2020-09-21,603269.XSHG,buy,2100,2100,0,13.91,13.91,0.0,29211.0,29211.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-21,603286.XSHG,buy,1500,1500,0,17.5,17.5,0.0,26250.0,26250.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-24,000502.XSHE,buy,2700,2700,0,7.51,7.51,0.0,20277.0,20277.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-24,000702.XSHE,buy,5100,5100,0,5.64,5.64,0.0,28764.0,28764.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-24,000929.XSHE,sell,3300,3300,0,9.13,9.13,0.0,30129.0,30129.000000000004,3.637978807091713e-12,35.13,5.0,0,30.13,exact_match,unknown
2020-09-24,002209.XSHE,buy,100,100,0,7.03,7.03,0.0,703.0,703.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-24,002633.XSHE,buy,100,100,0,9.14,9.14,0.0,914.0,914.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-24,300029.XSHE,sell,5900,5800,-100,5.1,5.1,0.0,30090.0,29579.999999999996,-510.00000000000364,35.09,5.0,0,29.58,quantity_diff,unknown
2020-09-24,300535.XSHE,sell,1900,1900,0,16.0,16.0,0.0,30400.0,30400.0,0.0,35.4,5.0,0,30.4,exact_match,unknown
2020-09-24,300665.XSHE,buy,2300,2300,0,12.23,12.23,0.0,28129.0,28129.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-24,300736.XSHE,sell,2600,2600,0,12.0,12.0,0.0,31200.0,31200.0,0.0,36.2,5.0,0,31.2,exact_match,unknown
2020-09-24,600520.XSHG,buy,400,400,0,8.61,8.61,0.0,3444.0,3444.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-24,600561.XSHG,buy,700,700,0,5.06,5.06,0.0,3542.0,3541.9999999999995,-4.547473508864641e-13,5.0,5.0,0,0.0,exact_match,unknown
2020-09-24,600768.XSHG,buy,200,200,0,10.28,10.28,0.0,2056.0,2056.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-24,600778.XSHG,sell,5200,5200,0,5.75,5.75,0.0,29900.0,29900.0,0.0,34.9,5.0,0,29.9,exact_match,unknown
2020-09-24,603029.XSHG,buy,1800,1900,100,16.02,16.02,0.0,28836.0,30438.0,1602.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-09-24,603286.XSHG,buy,1900,1900,0,16.89,16.89,0.0,32091.0,32091.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-29,000502.XSHE,sell,4900,4900,0,7.72,7.72,0.0,37828.0,37828.0,0.0,42.83,5.0,0,37.83,exact_match,unknown
2020-09-29,000702.XSHE,sell,100,100,0,5.39,5.39,0.0,539.0,539.0,0.0,5.54,5.0,0,0.54,exact_match,unknown
2020-09-29,000929.XSHE,sell,3100,3100,0,8.32,8.32,0.0,25792.0,25792.0,0.0,30.79,5.0,0,25.79,exact_match,unknown
2020-09-29,002209.XSHE,buy,400,400,0,6.49,6.49,0.0,2596.0,2596.0,0.0,10.0,10.0,0,0.0,exact_match,unknown
2020-09-29,002633.XSHE,buy,300,300,0,8.46,8.46,0.0,2538.0,2538.0000000000005,4.547473508864641e-13,5.0,10.0,0,0.0,exact_match,unknown
2020-09-29,300029.XSHE,buy,100,100,0,4.62,4.62,0.0,462.0,462.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-29,300665.XSHE,buy,2300,2300,0,11.56,11.56,0.0,26588.0,26588.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-29,300736.XSHE,buy,2600,2600,0,10.99,10.99,0.0,28574.0,28574.0,0.0,10.0,10.0,0,0.0,exact_match,unknown
2020-09-29,600099.XSHG,sell,100,100,0,6.7,6.7,0.0,670.0,670.0,0.0,5.67,5.0,0,0.67,exact_match,unknown
2020-09-29,600506.XSHG,buy,100,100,0,9.37,9.37,0.0,937.0,936.9999999999999,-1.1368683772161603e-13,5.0,5.0,0,0.0,exact_match,unknown
2020-09-29,600520.XSHG,buy,400,300,-100,7.95,7.95,0.0,3180.0,2385.0,-795.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-09-29,600561.XSHG,sell,400,400,0,4.86,4.86,0.0,1944.0,1944.0000000000002,2.2737367544323206e-13,6.94,5.0,0,1.94,exact_match,unknown
2020-09-29,600768.XSHG,buy,100,100,0,9.64,9.64,0.0,964.0,964.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-29,600778.XSHG,sell,5000,5000,0,5.19,5.19,0.0,25950.0,25950.000000000004,3.637978807091713e-12,30.95,5.0,0,25.95,exact_match,unknown
2020-09-29,603029.XSHG,buy,1800,1800,0,15.03,15.03,0.0,27054.0,27054.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-29,603269.XSHG,sell,2000,2000,0,12.8,12.8,0.0,25600.0,25600.0,0.0,30.6,5.0,0,25.6,exact_match,unknown
2020-09-29,603286.XSHG,buy,1600,1600,0,16.02,16.02,0.0,25632.0,25632.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-09-30,600506.XSHG,sell,100,100,0,10.01,10.01,0.0,1001.0,1001.0,0.0,6.0,5.0,0,1.0,exact_match,unknown
2020-10-12,000502.XSHE,buy,300,300,0,7.85,7.85,0.0,2355.0,2355.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-12,002209.XSHE,sell,100,200,100,6.9,6.9,0.0,690.0,1380.0,690.0,5.69,5.0,0,1.38,quantity_diff,unknown
2020-10-12,300029.XSHE,sell,5700,5700,0,4.84,4.84,0.0,27588.0,27588.0,0.0,32.59,5.0,0,27.59,exact_match,unknown
2020-10-12,300665.XSHE,buy,200,200,0,12.24,12.24,0.0,2448.0,2448.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-12,300736.XSHE,sell,2600,2700,100,12.0,12.0,0.0,31200.0,32400.0,1200.0,36.2,5.0,0,32.4,quantity_diff,unknown
2020-10-12,600506.XSHG,buy,2800,2800,0,10.03,10.03,0.0,28084.0,28084.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-12,600561.XSHG,sell,400,400,0,5.18,5.18,0.0,2072.0,2072.0,0.0,7.07,5.0,0,2.07,exact_match,unknown
2020-10-12,600768.XSHG,buy,300,300,0,9.9,9.9,0.0,2970.0,2970.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-12,603029.XSHG,buy,100,100,0,15.53,15.53,0.0,1553.0,1553.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-12,603286.XSHG,buy,1700,1700,0,16.81,16.81,0.0,28577.0,28576.999999999996,-3.637978807091713e-12,5.0,5.0,0,0.0,exact_match,unknown
2020-10-15,000702.XSHE,buy,300,300,0,5.63,5.63,0.0,1689.0,1689.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-15,002209.XSHE,sell,400,300,-100,7.18,7.18,0.0,2872.0,2154.0,-718.0,7.87,5.0,0,2.15,quantity_diff,unknown
2020-10-15,300665.XSHE,buy,100,100,0,12.92,12.92,0.0,1292.0,1292.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-15,300736.XSHE,sell,2600,2500,-100,12.89,12.89,0.0,33514.0,32225.0,-1289.0,38.51,5.0,0,32.23,quantity_diff,unknown
2020-10-15,600099.XSHG,buy,100,100,0,6.97,6.97,0.0,697.0,697.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-15,600355.XSHG,buy,300,100,-200,3.05,3.05,0.0,915.0,305.0,-610.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-10-15,600506.XSHG,sell,100,200,100,10.82,10.82,0.0,1082.0,2164.0,1082.0,6.08,5.0,0,2.16,quantity_diff,unknown
2020-10-15,600520.XSHG,buy,400,500,100,8.3,8.3,0.0,3320.0,4150.0,830.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-10-15,600561.XSHG,sell,6200,6300,100,5.51,5.51,0.0,34162.0,34713.0,551.0,39.16,5.0,0,34.71,quantity_diff,unknown
2020-10-15,600768.XSHG,buy,200,200,0,9.99,9.99,0.0,1998.0,1998.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-15,603029.XSHG,buy,2000,2000,0,15.33,15.33,0.0,30660.0,30660.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-15,603269.XSHG,buy,2200,2200,0,13.28,13.28,0.0,29216.0,29216.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-15,603286.XSHG,buy,100,100,0,16.92,16.92,0.0,1692.0,1692.0000000000002,2.2737367544323206e-13,5.0,5.0,0,0.0,exact_match,unknown
2020-10-19,002633.XSHE,sell,5900,6000,100,8.9,8.9,0.0,52510.0,53400.0,890.0,57.76,5.34,0,53.4,quantity_diff,unknown
2020-10-20,000702.XSHE,buy,400,400,0,5.49,5.49,0.0,2196.0,2196.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-20,000929.XSHE,buy,3600,3500,-100,7.9,7.9,0.0,28440.0,27650.0,-790.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-10-20,002209.XSHE,sell,200,200,0,7.24,7.24,0.0,1448.0,1448.0,0.0,6.45,5.0,0,1.45,exact_match,unknown
2020-10-20,300665.XSHE,buy,1400,1400,0,13.61,13.61,0.0,19054.0,19054.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-20,300736.XSHE,sell,2200,2200,0,12.96,12.96,0.0,28512.0,28512.000000000004,3.637978807091713e-12,33.51,5.0,0,28.51,exact_match,unknown
2020-10-20,600355.XSHG,buy,18400,18500,100,3.06,3.06,0.0,56304.0,56610.0,306.0,5.63,5.66,0,0.0,quantity_diff,unknown
2020-10-20,600506.XSHG,buy,100,200,100,10.4,10.4,0.0,1040.0,2080.0,1040.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-10-20,600520.XSHG,buy,100,100,0,8.25,8.25,0.0,825.0,825.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-20,600561.XSHG,sell,5100,5000,-100,5.46,5.46,0.0,27846.0,27300.0,-546.0,32.85,5.0,0,27.3,quantity_diff,unknown
2020-10-20,600768.XSHG,buy,100,100,0,9.89,9.89,0.0,989.0,989.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-20,603029.XSHG,buy,1900,1900,0,15.34,15.34,0.0,29146.0,29146.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-20,603269.XSHG,sell,2200,2200,0,13.66,13.66,0.0,30052.0,30052.0,0.0,35.05,5.0,0,30.05,exact_match,unknown
2020-10-20,603286.XSHG,buy,100,100,0,16.82,16.82,0.0,1682.0,1682.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-23,000502.XSHE,buy,300,300,0,7.95,7.95,0.0,2385.0,2385.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-23,000702.XSHE,buy,300,300,0,5.43,5.43,0.0,1629.0,1629.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-23,000929.XSHE,buy,3700,3800,100,7.84,7.84,0.0,29008.0,29792.0,784.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-10-23,002209.XSHE,sell,300,300,0,7.41,7.41,0.0,2223.0,2223.0,0.0,7.22,5.0,0,2.22,exact_match,unknown
2020-10-23,002633.XSHE,sell,300,200,-100,9.14,9.14,0.0,2742.0,1828.0,-914.0,7.74,5.0,0,1.83,quantity_diff,unknown
2020-10-23,300665.XSHE,sell,2100,2100,0,13.98,13.98,0.0,29358.0,29358.0,0.0,34.36,5.0,0,29.36,exact_match,unknown
2020-10-23,300736.XSHE,sell,200,200,0,13.94,13.94,0.0,2788.0,2788.0,0.0,7.79,5.0,0,2.79,exact_match,unknown
2020-10-23,600355.XSHG,buy,200,300,100,3.04,3.04,0.0,608.0,912.0,304.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-10-23,600506.XSHG,buy,200,200,0,10.1,10.1,0.0,2020.0,2020.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-23,600520.XSHG,buy,400,400,0,8.14,8.14,0.0,3256.0,3256.0,0.0,5.0,10.0,0,0.0,exact_match,unknown
2020-10-23,600561.XSHG,sell,5900,5900,0,5.87,5.87,0.0,34633.0,34633.0,0.0,39.63,5.0,0,34.63,exact_match,unknown
2020-10-23,600768.XSHG,buy,200,200,0,9.84,9.84,0.0,1968.0,1968.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-23,600778.XSHG,buy,6000,5800,-200,4.75,4.75,0.0,28500.0,27550.0,-950.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-10-23,603269.XSHG,buy,100,100,0,13.37,13.37,0.0,1337.0,1337.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-28,000502.XSHE,buy,3900,3900,0,7.7,7.7,0.0,30030.0,30030.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-28,000702.XSHE,buy,5100,5100,0,5.4,5.4,0.0,27540.0,27540.0,0.0,5.0,5.0,0,0.0,exact_match,unknown
2020-10-28,000929.XSHE,buy,3700,3600,-100,7.74,7.74,0.0,28638.0,27864.0,-774.0,5.0,5.0,0,0.0,quantity_diff,unknown
2020-10-28,002209.XSHE,sell,400,400,0,7.46,7.46,0.0,2984.0,2984.0,0.0,7.98,5.0,0,2.98,exact_match,unknown
2020-10-28,002633.XSHE,sell,0,100,100,,9.06,,0.0,906.0,906.0,0.0,5.0,0,0.91,missing_in_jq,unknown
