date,time,code,name,side,quantity,price,gross_amount,commission,stamp_tax,transfer_fee,net_amount,source_file,source_line_no,raw_text,parse_status
2026-06-01,09:30:00,300405.XSHE,科隆股份,sell,-2700,6.4,-17280.0,22.28,0,0,-17302.28,母版交易记录-20260501-20260623.txt,92,"2026-06-01	09:30:00	科隆股份(300405.XSHE)	卖	市价单	-2700股	6.4	-17,280.00	-2,065.82	22.28",parsed
2026-06-01,09:30:00,600561.XSHG,江西长运,buy,300,5.99,1797.0,5.0,0,0,1802.0,母版交易记录-20260501-20260623.txt,93,"2026-06-01	09:30:00	江西长运(600561.XSHG)	买	市价单	300股	5.99	1,797.00	0.00	5.00",parsed
2026-06-01,09:30:00,301167.XSHE,建研设计,buy,100,15,1500.0,5.0,0,0,1505.0,母版交易记录-20260501-20260623.txt,94,"2026-06-01	09:30:00	建研设计(301167.XSHE)	买	市价单	100股	15	1,500.00	0.00	5.00",parsed
2026-06-01,09:30:00,600697.XSHG,欧亚集团,sell,-1800,11.35,-20430.0,25.43,0,0,-20455.43,母版交易记录-20260501-20260623.txt,95,"2026-06-01	09:30:00	欧亚集团(600697.XSHG)	卖	市价单	-1800股	11.35	-20,430.00	-1,951.90	25.43",parsed
2026-06-01,09:30:00,300535.XSHE,达威股份,buy,1200,16.33,19596.0,5.0,0,0,19601.0,母版交易记录-20260501-20260623.txt,96,"2026-06-01	09:30:00	达威股份(300535.XSHE)	买	市价单	1200股	16.33	19,596.00	0.00	5.00",parsed
2026-06-01,09:30:00,603879.XSHG,永悦科技,buy,3700,4.94,18278.0,5.0,0,0,18283.0,母版交易记录-20260501-20260623.txt,97,"2026-06-01	09:30:00	永悦科技(603879.XSHG)	买	市价单	3700股	4.94	18,278.00	0.00	5.00",parsed
2026-06-01,09:30:00,300605.XSHE,恒锋信息,buy,1600,10.96,17536.0,5.0,0,0,17541.0,母版交易记录-20260501-20260623.txt,98,"2026-06-01	09:30:00	恒锋信息(300605.XSHE)	买	市价单	1600股	10.96	17,536.00	0.00	5.00",parsed
2026-06-01,09:30:00,300886.XSHE,华业香料,buy,700,24.11,16877.0,5.0,0,0,16882.0,母版交易记录-20260501-20260623.txt,99,"2026-06-01	09:30:00	华业香料(300886.XSHE)	买	市价单	700股	24.11	16,877.00	0.00	5.00",parsed
2026-06-04,09:30:00,301098.XSHE,金埔园林,sell,-1400,9.09,-12726.0,17.73,0,0,-12743.73,母版交易记录-20260501-20260623.txt,101,"2026-06-04	09:30:00	金埔园林(301098.XSHE)	卖	市价单	-1400股	9.09	-12,726.00	-1,546.40	17.73",parsed
2026-06-04,09:30:00,600455.XSHG,博通股份,buy,100,25.7,2570.0,5.0,0,0,2575.0,母版交易记录-20260501-20260623.txt,102,"2026-06-04	09:30:00	博通股份(600455.XSHG)	买	市价单	100股	25.7	2,570.00	0.00	5.00",parsed
2026-06-04,09:30:00,300665.XSHE,飞鹿股份,sell,-1900,9.81,-18639.0,23.64,0,0,-18662.64,母版交易记录-20260501-20260623.txt,103,"2026-06-04	09:30:00	飞鹿股份(300665.XSHE)	卖	市价单	-1900股	9.81	-18,639.00	1,599.22	23.64",parsed
2026-06-04,09:30:00,300405.XSHE,科隆股份,buy,2700,6.24,16848.0,5.0,0,0,16853.0,母版交易记录-20260501-20260623.txt,104,"2026-06-04	09:30:00	科隆股份(300405.XSHE)	买	市价单	2700股	6.24	16,848.00	0.00	5.00",parsed
2026-06-04,09:30:00,600697.XSHG,欧亚集团,sell,-100,11.25,-1125.0,6.12,0,0,-1131.12,母版交易记录-20260501-20260623.txt,105,"2026-06-04	09:30:00	欧亚集团(600697.XSHG)	卖	市价单	-100股	11.25	-1,125.00	-118.44	6.12",parsed
2026-06-04,09:30:00,300535.XSHE,达威股份,buy,100,15.66,1566.0,5.0,0,0,1571.0,母版交易记录-20260501-20260623.txt,106,"2026-06-04	09:30:00	达威股份(300535.XSHE)	买	市价单	100股	15.66	1,566.00	0.00	5.00",parsed
2026-06-04,09:30:00,603879.XSHG,永悦科技,sell,-300,5,-1500.0,6.5,0,0,-1506.5,母版交易记录-20260501-20260623.txt,107,"2026-06-04	09:30:00	永悦科技(603879.XSHG)	卖	市价单	-300股	5	-1,500.00	-57.30	6.50",parsed
2026-06-04,09:30:00,300605.XSHE,恒锋信息,buy,1600,10.83,17328.0,5.0,0,0,17333.0,母版交易记录-20260501-20260623.txt,108,"2026-06-04	09:30:00	恒锋信息(300605.XSHE)	买	市价单	1600股	10.83	17,328.00	0.00	5.00",parsed
2026-06-09,09:30:00,301098.XSHE,金埔园林,buy,100,8.26,826.0,5.0,0,0,831.0,母版交易记录-20260501-20260623.txt,110,2026-06-09	09:30:00	金埔园林(301098.XSHE)	买	市价单	100股	8.26	826.00	0.00	5.00,parsed
2026-06-09,09:30:00,600697.XSHG,欧亚集团,sell,-1600,11.1,-17760.0,22.76,0,0,-17782.76,母版交易记录-20260501-20260623.txt,111,"2026-06-09	09:30:00	欧亚集团(600697.XSHG)	卖	市价单	-1600股	11.1	-17,760.00	-2,135.02	22.76",parsed
2026-06-09,09:30:00,600493.XSHG,凤竹纺织,sell,-200,6.19,-1238.0,6.24,0,0,-1244.24,母版交易记录-20260501-20260623.txt,112,"2026-06-09	09:30:00	凤竹纺织(600493.XSHG)	卖	市价单	-200股	6.19	-1,238.00	-209.39	6.24",parsed
2026-06-09,09:30:00,603879.XSHG,永悦科技,buy,3600,4.8,17280.0,5.0,0,0,17285.0,母版交易记录-20260501-20260623.txt,113,"2026-06-09	09:30:00	永悦科技(603879.XSHG)	买	市价单	3600股	4.8	17,280.00	0.00	5.00",parsed
2026-06-09,09:30:00,301098.XSHE,金埔园林,buy,100,8.26,826.0,5.0,0,0,831.0,母版交易记录-20260501-20260623.txt,114,2026-06-09	09:30:00	金埔园林(301098.XSHE)	买	市价单	100股	8.26	826.00	0.00	5.00,parsed
2026-06-12,09:30:00,301098.XSHE,金埔园林,sell,-2200,8.74,-19228.0,24.23,0,0,-19252.23,母版交易记录-20260501-20260623.txt,116,"2026-06-12	09:30:00	金埔园林(301098.XSHE)	卖	市价单	-2200股	8.74	-19,228.00	-3,060.52	24.23",parsed
2026-06-12,09:30:00,300417.XSHE,南华仪器,buy,300,11.52,3456.0,5.0,0,0,3461.0,母版交易记录-20260501-20260623.txt,117,"2026-06-12	09:30:00	南华仪器(300417.XSHE)	买	市价单	300股	11.52	3,456.00	0.00	5.00",parsed
