date,code,side,jq_price,local_price,price_diff,jq_amount,local_amount,amount_diff,jq_value,local_value,value_diff,jq_commission,local_commission,commission_diff,match_status,diff_reason
2025-11-20,002719.XSHE,buy,9.73,9.73,0.0,200,300,100,1946.0,2919.0,973.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-11-20,002719.XSHE,buy,9.73,9.73,0.0,300,100,-200,2919.0,973.0,-1946.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-11-20,002883.XSHE,buy,11.96,11.96,0.0,2500,2500,0,29900.000000000004,29900.000000000004,0.0,5.0,5.0,0.0,exact_match,
2025-11-20,300385.XSHE,sell,6.84,6.84,0.0,0,5100,5100,0.0,34884.0,34884.0,39.88,5.0,-34.88,amount_diff,fill quantity difference
2025-11-20,300405.XSHE,sell,7.59,7.59,0.0,0,4700,4700,0.0,35673.0,35673.0,41.43,5.0,-36.43,amount_diff,fill quantity difference
2025-11-20,300417.XSHE,buy,13.48,13.48,0.0,2600,2600,0,35048.0,35048.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-20,300594.XSHE,buy,18.55,18.55,0.0,200,200,0,3710.0,3710.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-20,300736.XSHE,sell,19.6,19.6,0.0,0,100,100,0.0,1960.0000000000002,1960.0000000000002,6.96,5.0,-1.96,amount_diff,fill quantity difference
2025-11-20,600768.XSHG,buy,13.17,13.17,0.0,300,300,0,3951.0,3951.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-25,002719.XSHE,buy,9.09,9.09,0.0,500,600,100,4545.0,5454.0,909.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-11-25,002883.XSHE,sell,11.54,11.54,0.0,0,2600,2600,0.0,30003.999999999996,30003.999999999996,35.0,5.0,-30.0,amount_diff,fill quantity difference
2025-11-25,300405.XSHE,buy,6.82,6.82,0.0,200,200,0,1364.0,1364.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-25,300417.XSHE,buy,13.18,13.18,0.0,2200,2200,0,28996.0,28996.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-25,300594.XSHE,sell,18.4,18.4,0.0,0,200,200,0.0,3679.9999999999995,3679.9999999999995,8.68,5.0,-3.6799999999999997,amount_diff,fill quantity difference
2025-11-25,300736.XSHE,sell,19.2,19.2,0.0,0,1700,1700,0.0,32640.0,32640.0,37.64,5.0,-32.64,amount_diff,fill quantity difference
2025-11-25,300854.XSHE,buy,17.49,17.49,0.0,1600,1600,0,27983.999999999996,27983.999999999996,0.0,5.0,5.0,0.0,exact_match,
2025-11-25,300929.XSHE,buy,11.43,11.43,0.0,100,100,0,1143.0,1143.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-25,301098.XSHE,buy,8.99,8.99,0.0,200,300,100,1798.0,2697.0,899.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-11-25,600455.XSHG,buy,26.35,26.35,0.0,100,100,0,2635.0,2635.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-25,603729.XSHG,sell,17.84,17.84,0.0,0,200,200,0.0,3568.0,3568.0,8.57,5.0,-3.5700000000000003,amount_diff,fill quantity difference
2025-11-28,002193.XSHE,sell,6.13,6.13,0.0,0,600,600,0.0,3678.0,3678.0,8.68,5.0,-3.6799999999999997,amount_diff,fill quantity difference
2025-11-28,002719.XSHE,sell,9.45,9.45,0.0,0,400,400,0.0,3779.9999999999995,3779.9999999999995,8.78,5.0,-3.7799999999999994,amount_diff,fill quantity difference
2025-11-28,002883.XSHE,sell,11.68,11.68,0.0,0,2700,2700,0.0,31536.0,31536.0,36.54,5.0,-31.54,amount_diff,fill quantity difference
2025-11-28,300405.XSHE,sell,7.26,7.26,0.0,0,4500,4500,0.0,32670.0,32670.0,37.67,5.0,-32.67,amount_diff,fill quantity difference
2025-11-28,300417.XSHE,buy,13.13,13.13,0.0,2500,2500,0,32825.0,32825.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-28,300594.XSHE,buy,18.06,18.06,0.0,200,200,0,3611.9999999999995,3611.9999999999995,0.0,5.0,5.0,0.0,exact_match,
2025-11-28,300854.XSHE,buy,17.5,17.5,0.0,1900,1900,0,33250.0,33250.0,0.0,5.0,5.0,0.0,exact_match,
2025-11-28,300929.XSHE,buy,11.36,11.36,0.0,100,200,100,1136.0,2272.0,1136.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-11-28,300929.XSHE,buy,11.36,,,100,,,1136.0,,,5.0,,,missing_in_local,no matching local trade
2025-11-28,600768.XSHG,sell,13.01,13.01,0.0,0,100,100,0.0,1301.0,1301.0,6.3,5.0,-1.2999999999999998,amount_diff,fill quantity difference
2025-11-28,603729.XSHG,buy,17.55,17.55,0.0,100,100,0,1755.0,1755.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-03,002193.XSHE,buy,6.13,6.13,0.0,100,500,400,613.0,3065.0,2452.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-12-03,002193.XSHE,buy,6.13,,,400,,,2452.0,,,5.0,,,missing_in_local,no matching local trade
2025-12-03,002883.XSHE,buy,11.77,11.77,0.0,100,100,0,1177.0,1177.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-03,300417.XSHE,sell,13.92,13.92,0.0,0,2600,2600,0.0,36192.0,36192.0,41.19,5.0,-36.19,amount_diff,fill quantity difference
2025-12-03,300594.XSHE,buy,18.19,18.19,0.0,100,100,0,1819.0000000000002,1819.0000000000002,0.0,5.0,5.0,0.0,exact_match,
2025-12-03,300854.XSHE,buy,17.5,17.5,0.0,1900,1900,0,33250.0,33250.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-03,301098.XSHE,sell,9.5,9.5,0.0,0,300,300,0.0,2850.0,2850.0,7.85,5.0,-2.8499999999999996,amount_diff,fill quantity difference
2025-12-03,600768.XSHG,sell,13.78,13.78,0.0,0,400,400,0.0,5512.0,5512.0,10.51,5.0,-5.51,amount_diff,fill quantity difference
2025-12-03,603729.XSHG,buy,17.48,17.48,0.0,300,200,-100,5244.0,3496.0,-1748.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-12-08,300417.XSHE,sell,14.14,14.14,0.0,0,2500,2500,0.0,35350.0,35350.0,40.35,5.0,-35.35,amount_diff,fill quantity difference
2025-12-08,300594.XSHE,buy,17.64,17.64,0.0,100,100,0,1764.0,1764.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-08,300854.XSHE,buy,17.49,17.49,0.0,1700,1700,0,29732.999999999996,29732.999999999996,0.0,5.0,5.0,0.0,exact_match,
2025-12-08,300929.XSHE,buy,11.34,11.34,0.0,200,100,-100,2268.0,1134.0,-1134.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-12-08,301098.XSHE,sell,9.38,9.38,0.0,0,100,100,0.0,938.0000000000001,938.0000000000001,5.94,5.0,-0.9400000000000004,amount_diff,fill quantity difference
2025-12-08,600768.XSHG,sell,13.68,13.68,0.0,0,100,100,0.0,1368.0,1368.0,6.37,5.0,-1.37,amount_diff,fill quantity difference
2025-12-08,603729.XSHG,buy,17.0,17.0,0.0,100,100,0,1700.0,1700.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-08,603729.XSHG,buy,,17.0,,,100,,,1700.0,,,5.0,,missing_in_jq,extra local trade not in JQ
2025-12-11,002193.XSHE,buy,5.81,5.81,0.0,300,300,0,1742.9999999999998,1742.9999999999998,0.0,5.0,5.0,0.0,exact_match,
2025-12-11,300417.XSHE,sell,14.13,14.13,0.0,0,2300,2300,0.0,32499.0,32499.0,37.5,5.0,-32.5,amount_diff,fill quantity difference
2025-12-11,300854.XSHE,buy,16.85,16.85,0.0,1900,1900,0,32015.000000000004,32015.000000000004,0.0,5.0,5.0,0.0,exact_match,
2025-12-11,300929.XSHE,sell,11.25,11.25,0.0,0,100,100,0.0,1125.0,1125.0,7.25,5.0,-2.25,amount_diff,fill quantity difference
2025-12-11,301098.XSHE,buy,9.0,9.0,0.0,200,200,0,1800.0,1800.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-16,002719.XSHE,buy,8.64,8.64,0.0,300,200,-100,2592.0,1728.0,-864.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-12-16,002719.XSHE,buy,,8.64,,,100,,,864.0,,,5.0,,missing_in_jq,extra local trade not in JQ
2025-12-16,002883.XSHE,buy,10.78,10.78,0.0,2600,2500,-100,28028.0,26950.0,-1078.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-12-16,300417.XSHE,sell,13.49,13.49,0.0,0,2200,2200,0.0,29678.0,29678.0,34.68,5.0,-29.68,amount_diff,fill quantity difference
2025-12-16,301098.XSHE,buy,8.45,8.45,0.0,200,200,0,1689.9999999999998,1689.9999999999998,0.0,5.0,5.0,0.0,exact_match,
2025-12-16,600768.XSHG,sell,12.8,12.8,0.0,0,100,100,0.0,1280.0,1280.0,6.28,5.0,-1.2800000000000002,amount_diff,fill quantity difference
2025-12-19,002193.XSHE,buy,5.51,5.51,0.0,500,500,0,2755.0,2755.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-19,002719.XSHE,sell,8.94,8.94,0.0,0,300,300,0.0,2682.0,2682.0,7.68,5.0,-2.6799999999999997,amount_diff,fill quantity difference
2025-12-19,002883.XSHE,buy,10.94,10.94,0.0,200,300,100,2188.0,3282.0,1094.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-12-19,002883.XSHE,buy,10.94,10.94,0.0,2500,2500,0,27350.0,27350.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-19,300417.XSHE,sell,13.25,13.25,0.0,0,2200,2200,0.0,29150.0,29150.0,34.15,5.0,-29.15,amount_diff,fill quantity difference
2025-12-19,300594.XSHE,sell,17.05,17.05,0.0,0,100,100,0.0,1705.0,1705.0,6.7,5.0,-1.7000000000000002,amount_diff,fill quantity difference
2025-12-19,300854.XSHE,buy,16.05,16.05,0.0,100,100,0,1605.0,1605.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-19,300929.XSHE,sell,11.2,11.2,0.0,0,400,400,0.0,4480.0,4480.0,9.48,5.0,-4.48,amount_diff,fill quantity difference
2025-12-19,301098.XSHE,buy,8.51,8.51,0.0,200,200,0,1702.0,1702.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-19,603729.XSHG,buy,15.8,15.8,0.0,100,100,0,1580.0,1580.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-24,002193.XSHE,buy,5.41,5.41,0.0,800,700,-100,4328.0,3787.0,-541.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-12-24,002193.XSHE,buy,,5.41,,,100,,,541.0,,,5.0,,missing_in_jq,extra local trade not in JQ
2025-12-24,002719.XSHE,buy,8.84,8.84,0.0,300,300,0,2652.0,2652.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-24,002883.XSHE,buy,10.87,10.87,0.0,200,200,0,2174.0,2174.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-24,300594.XSHE,sell,19.1,19.1,0.0,0,2400,2400,0.0,45840.0,45840.0,50.84,5.0,-45.84,amount_diff,fill quantity difference
2025-12-24,300854.XSHE,buy,16.01,16.01,0.0,100,100,0,1601.0000000000002,1601.0000000000002,0.0,5.0,5.0,0.0,exact_match,
2025-12-24,300929.XSHE,buy,10.76,10.76,0.0,100,600,500,1076.0,6456.0,5380.0,5.0,5.0,0.0,amount_diff,fill quantity difference
2025-12-24,300929.XSHE,buy,10.76,,,500,,,5380.0,,,5.0,,,missing_in_local,no matching local trade
2025-12-24,301098.XSHE,buy,8.51,8.51,0.0,100,100,0,851.0,851.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-24,301372.XSHE,buy,25.23,25.23,0.0,1100,1100,0,27753.0,27753.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-24,600543.XSHG,buy,5.42,5.42,0.0,5400,5400,0,29268.0,29268.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-24,600768.XSHG,sell,13.29,13.29,0.0,0,2400,2400,0.0,31895.999999999996,31895.999999999996,36.9,5.0,-31.9,amount_diff,fill quantity difference
2025-12-29,002193.XSHE,buy,5.38,5.38,0.0,300,300,0,1614.0,1614.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-29,002719.XSHE,buy,8.74,8.74,0.0,300,300,0,2622.0,2622.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-29,300594.XSHE,sell,19.46,19.46,0.0,0,1600,1600,0.0,31136.0,31136.0,36.14,5.0,-31.14,amount_diff,fill quantity difference
2025-12-29,300854.XSHE,sell,16.75,16.75,0.0,0,200,200,0.0,3350.0,3350.0,8.35,5.0,-3.3499999999999996,amount_diff,fill quantity difference
2025-12-29,300929.XSHE,buy,10.74,10.74,0.0,100,100,0,1074.0,1074.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-29,301372.XSHE,buy,25.36,25.36,0.0,1200,1200,0,30432.0,30432.0,0.0,5.0,5.0,0.0,exact_match,
2025-12-29,600543.XSHG,buy,,5.4,,,5700,,,30780.000000000004,,,5.0,,missing_in_jq,extra local trade not in JQ
2025-12-29,600768.XSHG,sell,13.49,13.49,0.0,0,2300,2300,0.0,31027.0,31027.0,36.03,5.0,-31.03,amount_diff,fill quantity difference
